date,project,volume
2023-01-15,bingx,693882962.6281792
2023-01-16,bingx,455106367.5885936
2023-01-17,bingx,506976093.0355036
2023-01-18,bingx,504809341.2553187
2023-01-19,bingx,643302636.6905514
2023-01-20,bingx,417962766.7088579
2023-01-21,bingx,658766977.752872
2023-01-22,bingx,660337569.9962212
2023-01-23,bingx,623500448.0448661
2023-01-24,bingx,620300964.2293103
2023-01-25,bingx,592519300.0691665
2023-01-26,bingx,718877885.747804
2023-01-27,bingx,661300172.2691495
2023-01-28,bingx,580256964.4281241
2023-01-29,bingx,417039625.6767059
2023-01-30,bingx,631473371.1283363
2023-01-31,bingx,681180840.6174983
2023-02-01,bingx,515027993.5891403
2023-02-02,bingx,662155375.9036783
2023-02-03,bingx,708900756.1064272
2023-02-04,bingx,635537457.9995614
2023-02-05,bingx,414557431.4371151
2023-02-06,bingx,513507112.7185849
2023-02-07,bingx,532633359.1999726
2023-02-08,bingx,651748266.272343
2023-02-09,bingx,704262579.8484285
2023-02-10,bingx,744005158.3766559
2023-02-11,bingx,544372138.6076484
2023-02-12,bingx,341188498.4828097
2023-02-13,bingx,461395008.4545697
2023-02-14,bingx,654709514.4384847
2023-02-15,bingx,729874436.0958619
2023-02-16,bingx,892101147.1088276
2023-02-17,bingx,1035193277.3100184
2023-02-18,bingx,830894001.9865046
2023-02-19,bingx,443767017.0073025
2023-02-20,bingx,722508690.4708936
2023-02-21,bingx,667641196.2791039
2023-02-22,bingx,758399723.0742383
2023-02-23,bingx,676000898.147405
2023-02-24,bingx,621832726.3502256
2023-02-25,bingx,610311573.79567
2023-02-26,bingx,352608795.71076703
2023-02-27,bingx,407164968.3477132
2023-02-28,bingx,470902885.58987767
2023-03-01,bingx,480676358.4970962
2023-03-02,bingx,566565280.3220967
2023-03-03,bingx,563913132.3802942
2023-03-04,bingx,423651471.9225552
2023-03-05,bingx,276773272.3650249
2023-03-06,bingx,304940001.7985104
2023-03-07,bingx,318433593.57286835
2023-03-08,bingx,496144947.86797297
2023-03-09,bingx,489401438.4559959
2023-03-10,bingx,803907329.0297637
2023-03-11,bingx,905268786.5476547
2023-03-12,bingx,669987668.8741037
2023-03-13,bingx,629418324.1484765
2023-03-14,bingx,789614760.4506379
2023-03-15,bingx,859753692.6392659
2023-03-16,bingx,605743044.0229144
2023-03-17,bingx,461904168.65862
2023-03-18,bingx,672367027.8589469
2023-03-19,bingx,432137349.2054753
2023-03-20,bingx,485975116.7541963
2023-03-21,bingx,511379202.0220126
2023-03-22,bingx,493862847.2152824
2023-03-23,bingx,546332639.5512748
2023-03-24,bingx,410259878.5248818
2023-03-25,bingx,356424818.60095924
2023-03-26,bingx,216499602.3966376
2023-03-27,bingx,220701206.7059513
2023-03-28,bingx,335898115.9128533
2023-03-29,bingx,286010352.46319264
2023-03-30,bingx,367217245.64234585
2023-03-31,bingx,298347051.2823692
2023-04-01,bingx,289599766.06407255
2023-04-02,bingx,227171233.986296
2023-04-03,bingx,266384056.8388488
2023-04-04,bingx,431558756.273496
2023-04-05,bingx,358754333.4123616
2023-04-06,bingx,318587000.27957565
2023-04-07,bingx,257498187.19105053
2023-04-08,bingx,211738791.6788689
2023-04-09,bingx,201879620.40133828
2023-04-10,bingx,297878006.7968195
2023-04-11,bingx,550330439.6043457
2023-04-12,bingx,496854768.18473095
2023-04-13,bingx,469401987.257826
2023-04-14,bingx,611847895.4777157
2023-04-15,bingx,580327269.5971715
2023-04-16,bingx,362144994.44989663
2023-04-17,bingx,438348661.98754257
2023-04-18,bingx,497307684.4471698
2023-04-19,bingx,530160463.6225464
2023-04-20,bingx,802610333.0532442
2023-04-21,bingx,579236057.7385275
2023-04-22,bingx,567565166.7064904
2023-04-23,bingx,321381836.60022163
2023-04-24,bingx,338846024.85294604
2023-04-25,bingx,347585961.6642459
2023-04-26,bingx,828653324.5874012
2023-04-27,bingx,907752319.2228024
2023-04-28,bingx,513064981.3881869
2023-04-29,bingx,2214463158.6557574
2023-04-30,bingx,215295421.95180807
2023-05-01,bingx,362324406.1545026
2023-05-02,bingx,346858105.41968083
2023-05-03,bingx,447545166.3366224
2023-05-04,bingx,713272993.2721454
2023-05-05,bingx,386315876.48477286
2023-05-06,bingx,539234032.6103797
2023-05-07,bingx,421456341.6588936
2023-05-08,bingx,365386331.6180976
2023-05-09,bingx,529857639.7356551
2023-05-10,bingx,322099574.97633326
2023-05-11,bingx,587019264.7463853
2023-05-12,bingx,526423273.3489867
2023-05-13,bingx,374986635.7720852
2023-05-14,bingx,156675778.649853
2023-05-15,bingx,224650339.97411552
2023-05-16,bingx,262803504.81467545
2023-05-17,bingx,244325649.94606572
2023-05-18,bingx,323425101.8126363
2023-05-19,bingx,276699884.98249817
2023-05-20,bingx,261719487.96401185
2023-05-21,bingx,122345890.21873608
2023-05-22,bingx,177262304.436783
2023-05-23,bingx,276406778.6469954
2023-05-24,bingx,242789430.47618663
2023-05-25,bingx,337625796.3665233
2023-05-26,bingx,252335524.271428
2023-05-27,bingx,232445403.15040296
2023-05-28,bingx,172008744.94342637
2023-05-29,bingx,324639115.29225284
2023-05-30,bingx,248549350.58010343
2023-05-31,bingx,339309123.1557864
2023-06-01,bingx,303034373.10582924
2023-06-02,bingx,280222458.4705014
2023-06-03,bingx,234117593.66930947
2023-06-04,bingx,155593297.20724353
2023-06-05,bingx,253835648.3979991
2023-06-06,bingx,471726304.9248598
2023-06-07,bingx,536284633.6320577
2023-06-08,bingx,392616355.6675137
2023-06-09,bingx,220692655.91640183
2023-06-10,bingx,441144239.7792369
2023-06-11,bingx,379588288.8477168
2023-06-12,bingx,228446378.55966625
2023-06-13,bingx,245423470.2518232
2023-06-14,bingx,293317760.4401693
2023-06-15,bingx,350009963.2655257
2023-06-16,bingx,329769633.1472588
2023-06-17,bingx,360060525.25158983
2023-06-18,bingx,182386730.42201737
2023-06-19,bingx,171066101.34747717
2023-06-20,bingx,302460062.34412134
2023-06-21,bingx,521041466.1843451
2023-06-22,bingx,657216253.2267501
2023-06-23,bingx,448813608.0558083
2023-06-24,bingx,556245025.1514634
2023-06-25,bingx,317097490.5370466
2023-06-26,bingx,342169550.8041641
2023-06-27,bingx,366973309.0190291
2023-06-28,bingx,381802849.635022
2023-06-29,bingx,354822564.0466022
2023-06-30,bingx,397299520.8521701
2023-07-01,bingx,662280442.8112084
2023-07-02,bingx,227121743.3030781
2023-07-03,bingx,268681652.2141912
2023-07-04,bingx,403063624.6766631
2023-07-05,bingx,271140996.7904045
2023-07-06,bingx,327820292.1924427
2023-07-07,bingx,548900817.4627774
2023-07-08,bingx,232340215.0004837
2023-07-09,bingx,163899625.368267
2023-07-10,bingx,188573776.23377427
2023-07-11,bingx,313154950.7914589
2023-07-12,bingx,236465558.2345056
2023-07-13,bingx,300503128.47222793
2023-07-14,bingx,697944526.2981324
2023-07-15,bingx,533616263.66107696
2023-07-16,bingx,201860806.5707897
2023-07-17,bingx,194024029.5380654
2023-07-18,bingx,296573478.99830985
2023-07-19,bingx,286974494.75338256
2023-07-20,bingx,239745228.34984225
2023-07-21,bingx,319677181.4164598
2023-07-22,bingx,200077897.4008052
2023-07-23,bingx,170672891.85758746
2023-07-24,bingx,193590948.5482661
2023-07-25,bingx,286449159.56071544
2023-07-26,bingx,199385202.1102037
2023-07-27,bingx,248056684.6837276
2023-07-28,bingx,198374530.42834023
2023-07-29,bingx,163527670.58611172
2023-07-30,bingx,98740754.8470242
2023-07-31,bingx,190360695.90739492
2023-08-01,bingx,224171615.105027
2023-08-02,bingx,303193136.9457666
2023-08-03,bingx,258240119.5369084
2023-08-04,bingx,198924809.0581763
2023-08-05,bingx,195234506.47027785
2023-08-06,bingx,133696239.5791803
2023-08-07,bingx,148518377.5406524
2023-08-08,bingx,233576393.32690448
2023-08-09,bingx,300844584.25405
2023-08-10,bingx,239632615.83127165
2023-08-11,bingx,174649556.497288
2023-08-12,bingx,138266738.7735728
2023-08-13,bingx,90398777.98430388
2023-08-14,bingx,156161231.42817402
2023-08-15,bingx,180707981.63990417
2023-08-16,bingx,228234255.45858464
2023-08-17,bingx,266319506.36043945
2023-08-18,bingx,690287312.6538767
2023-08-19,bingx,362464027.8787389
2023-08-20,bingx,160668566.14563593
2023-08-21,bingx,139352351.79787642
2023-08-22,bingx,208149389.75014952
2023-08-23,bingx,270188283.2160746
2023-08-24,bingx,270901323.87005967
2023-08-25,bingx,193141040.80985275
2023-08-26,bingx,167206521.9137356
2023-08-27,bingx,71335816.0458281
2023-08-28,bingx,97840292.49982987
2023-08-29,bingx,151226090.78865096
2023-08-30,bingx,616133842.61332
2023-08-31,bingx,172370435.296446
2023-09-01,bingx,375771008.3143089
2023-09-02,bingx,262819262.8293785
2023-09-03,bingx,139132595.0095015
2023-09-04,bingx,200100556.3306749
2023-09-05,bingx,276027308.0055528
2023-09-06,bingx,263762656.40678653
2023-09-07,bingx,363033604.8676964
2023-09-08,bingx,455109504.42102027
2023-09-09,bingx,280614354.7326464
2023-09-10,bingx,112440407.93736154
2023-09-11,bingx,330720586.53908765
2023-09-12,bingx,952100808.9300336
2023-09-13,bingx,869090642.465449
2023-09-14,bingx,642218225.5715737
2023-09-15,bingx,281897922.5667553
2023-09-16,bingx,454117762.3297103
2023-09-17,bingx,200867119.8942936
2023-09-18,bingx,179973870.67859855
2023-09-19,bingx,561389546.1125027
2023-09-20,bingx,414397924.11128354
2023-09-21,bingx,501338666.12398
2023-09-22,bingx,543743377.5453651
2023-09-23,bingx,193988675.1019432
2023-09-24,bingx,125406466.65345173
2023-09-25,bingx,269473600.9578099
2023-09-26,bingx,249643744.1193855
2023-09-27,bingx,233884080.7480263
2023-09-28,bingx,380551944.2166767
2023-09-29,bingx,537044290.1660627
2023-09-30,bingx,429213504.5325742
2023-10-01,bingx,207784997.289104
2023-10-02,bingx,456154920.9112718
2023-10-03,bingx,996897822.5577108
2023-10-04,bingx,545856712.6558241
2023-10-05,bingx,415189102.82459766
2023-10-06,bingx,334975848.65799814
2023-10-07,bingx,384676550.8743762
2023-10-08,bingx,170505975.11401182
2023-10-09,bingx,252473877.6157573
2023-10-10,bingx,400012170.1915632
2023-10-11,bingx,505466685.0832809
2023-10-12,bingx,597843004.4743435
2023-10-13,bingx,262781270.3107001
2023-10-14,bingx,332407195.888626
2023-10-15,bingx,174579768.35948163
2023-10-16,bingx,339006450.6455954
2023-10-17,bingx,1639196607.6706374
2023-10-18,bingx,673066679.5312397
2023-10-19,bingx,391674679.2090364
2023-10-20,bingx,694075106.0879277
2023-10-21,bingx,421854272.4628272
2023-10-22,bingx,345026784.8831844
2023-10-23,bingx,399187036.020991
2023-10-24,bingx,1226769954.5267053
2023-10-25,bingx,743067652.6276929
2023-10-26,bingx,680116201.4521742
2023-10-27,bingx,649870994.1476946
2023-10-28,bingx,548602095.8775933
2023-10-29,bingx,360399666.4553146
2023-10-30,bingx,439263466.1838171
2023-10-31,bingx,616960701.6136059
2023-11-01,bingx,644455149.548601
2023-11-02,bingx,925983439.1611584
2023-11-03,bingx,742641415.8061242
2023-11-04,bingx,642214245.6528962
2023-11-05,bingx,475331775.6742889
2023-11-06,bingx,624267052.6384839
2023-11-07,bingx,650425375.2599996
2023-11-08,bingx,717341449.5793387
2023-11-09,bingx,732902387.168021
2023-11-10,bingx,1579282458.3626437
2023-11-11,bingx,1176580093.970508
2023-11-12,bingx,898488295.4470129
2023-11-13,bingx,848617635.0875098
2023-11-14,bingx,1164410680.3718584
2023-11-15,bingx,963116640.7624624
2023-11-16,bingx,1002849170.8062308
2023-11-17,bingx,1050869852.1735913
2023-11-18,bingx,819272500.25664
2023-11-19,bingx,520314540.5898607
2023-11-20,bingx,552787506.9632432
2023-11-21,bingx,861892382.7186639
2023-11-22,bingx,1120955899.6235988
2023-11-23,bingx,900454503.2360022
2023-11-24,bingx,572201912.9739094
2023-11-25,bingx,862595287.6565996
2023-11-26,bingx,395910752.60938233
2023-11-27,bingx,653363099.4710461
2023-11-28,bingx,765126850.6125125
2023-11-29,bingx,723841859.3825767
2023-11-30,bingx,661565057.8161883
2023-12-01,bingx,558244047.9460585
2023-12-02,bingx,629616922.1166242
2023-12-03,bingx,672787767.4460278
2023-12-04,bingx,834922105.4484926
2023-12-05,bingx,1356996847.2249362
2023-12-06,bingx,1617805705.8430324
2023-12-07,bingx,1093658594.6494455
2023-12-08,bingx,1187443371.309847
2023-12-09,bingx,977368610.0759428
2023-12-10,bingx,819413966.0066892
2023-12-11,bingx,1058126852.5215724
2023-12-12,bingx,1286530692.691332
2023-12-13,bingx,1096613945.985288
2023-12-14,bingx,973345705.2583002
2023-12-15,bingx,1084040238.5820122
2023-12-16,bingx,891237716.055623
2023-12-17,bingx,671444526.6538101
2023-12-18,bingx,793664577.037825
2023-12-19,bingx,956141338.7740388
2023-12-20,bingx,920599487.2824726
2023-12-21,bingx,1231587580.3987074
2023-12-22,bingx,1240935543.9553049
2023-12-23,bingx,1223870394.6635816
2023-12-24,bingx,792896550.385981
2023-12-25,bingx,949352308.0251764
2023-12-26,bingx,1178020196.7724764
2023-12-27,bingx,1289094449.7460778
2023-12-28,bingx,1642595881.4011822
2023-12-29,bingx,4781443463.891148
2023-12-30,bingx,1280138854.9342904
2023-12-31,bingx,858569446.4529636
2024-01-01,bingx,937587986.4745216
2024-01-02,bingx,1166092069.3992703
2024-01-03,bingx,2133584737.285384
2024-01-04,bingx,2224869326.851496
2024-01-05,bingx,1507891565.3862758
2023-05-09,bit2me,243964769.25945008
2023-05-10,bit2me,212937359.90949887
2023-05-11,bit2me,262359985.7190469
2023-05-12,bit2me,261271522.7243398
2023-05-13,bit2me,267057207.49764475
2023-05-14,bit2me,73369166.25669447
2023-05-15,bit2me,80564413.36553378
2023-05-16,bit2me,195375329.8554529
2023-05-17,bit2me,184299393.18820685
2023-05-18,bit2me,232293351.9665078
2023-05-19,bit2me,194781094.6093516
2023-05-20,bit2me,151460235.1098467
2023-05-21,bit2me,42687963.05651379
2023-05-22,bit2me,85969201.13450511
2023-05-23,bit2me,175457227.17221352
2023-05-24,bit2me,210228373.168694
2023-05-25,bit2me,227838797.2755533
2023-05-26,bit2me,178389766.38232905
2023-05-27,bit2me,162643604.8562758
2023-05-28,bit2me,72413863.28151885
2023-05-29,bit2me,114094624.95916907
2023-05-30,bit2me,137532673.69447324
2023-05-31,bit2me,224658489.90869907
2023-06-01,bit2me,221338900.4278677
2023-06-02,bit2me,197241757.1328463
2023-06-03,bit2me,166213191.03147253
2023-06-04,bit2me,49826823.1408076
2023-06-05,bit2me,78970441.01717134
2023-06-06,bit2me,312256103.1954743
2023-06-07,bit2me,321462446.5216315
2023-06-08,bit2me,250092345.1155892
2023-06-09,bit2me,205556957.3753301
2023-06-10,bit2me,327834305.2455498
2023-06-11,bit2me,180947115.63687783
2023-06-12,bit2me,92054297.6058543
2023-06-13,bit2me,219141520.373942
2023-06-14,bit2me,201256847.9734189
2023-06-15,bit2me,289929216.68183416
2023-06-16,bit2me,239130465.39931345
2023-06-17,bit2me,207230262.9779372
2023-06-18,bit2me,60378929.28781929
2023-06-19,bit2me,84849535.82760292
2023-06-20,bit2me,171630451.30023426
2023-06-21,bit2me,254702187.34173065
2023-06-22,bit2me,318117645.0790674
2023-06-23,bit2me,238184528.49091548
2023-06-24,bit2me,242405015.9043941
2023-06-25,bit2me,81274037.91196287
2023-06-26,bit2me,90666159.86519855
2023-06-27,bit2me,197719558.59031776
2023-06-28,bit2me,244317999.39729607
2023-06-29,bit2me,215934961.8686612
2023-06-30,bit2me,256212706.91599667
2023-07-01,bit2me,404271198.2506404
2023-07-02,bit2me,108171208.86517222
2023-07-03,bit2me,114043892.23132253
2023-07-04,bit2me,258376584.93469143
2023-07-05,bit2me,217293765.6575121
2023-07-06,bit2me,234367989.78706
2023-07-07,bit2me,262759295.5360704
2023-07-08,bit2me,207695161.10498
2023-07-09,bit2me,50348936.130685456
2023-07-10,bit2me,72344127.47955112
2023-07-11,bit2me,217711205.4858076
2023-07-12,bit2me,184652841.19046083
2023-07-13,bit2me,196793353.6838765
2023-07-14,bit2me,491023477.8321832
2023-07-15,bit2me,363702913.5311452
2023-07-16,bit2me,220578236.78142983
2023-07-17,bit2me,132971293.8897326
2023-07-18,bit2me,255099607.011189
2023-07-19,bit2me,252620878.877795
2023-07-20,bit2me,252617285.4670503
2023-07-21,bit2me,306159886.5283492
2023-07-22,bit2me,268458827.8487675
2023-07-23,bit2me,87861331.59819666
2023-07-24,bit2me,104056252.02069616
2023-07-25,bit2me,543561465.9192307
2023-07-26,bit2me,457669839.1431373
2023-07-27,bit2me,357120907.48645884
2023-07-28,bit2me,318019383.5232737
2023-07-29,bit2me,232610075.9964487
2023-07-30,bit2me,137278031.96477264
2023-07-31,bit2me,133271563.70717916
2023-08-01,bit2me,260881354.90923733
2023-08-02,bit2me,266069099.7952881
2023-08-03,bit2me,249995178.0833684
2023-08-04,bit2me,203901115.8585414
2023-08-05,bit2me,233262196.29216048
2023-08-06,bit2me,107853129.58927754
2023-08-07,bit2me,112401671.50817792
2023-08-08,bit2me,218529724.14518288
2023-08-09,bit2me,252991143.2532846
2023-08-10,bit2me,222530493.05177376
2023-08-11,bit2me,214321431.3048427
2023-08-12,bit2me,205699509.17903915
2023-08-13,bit2me,70618839.56160069
2023-08-14,bit2me,99597317.74182424
2023-08-15,bit2me,262903429.14469555
2023-08-16,bit2me,270743066.8053161
2023-08-17,bit2me,308943968.6872331
2023-08-18,bit2me,517651599.41604567
2023-08-19,bit2me,273321126.3116327
2023-08-20,bit2me,75045043.52334586
2023-08-21,bit2me,103150408.69894442
2023-08-22,bit2me,235791708.77363536
2023-08-23,bit2me,234410915.362996
2023-08-24,bit2me,254743455.25783792
2023-08-25,bit2me,211242790.1695833
2023-08-26,bit2me,197507527.24164003
2023-08-27,bit2me,36262668.48972026
2023-08-28,bit2me,63597405.72015709
2023-08-29,bit2me,193237358.2158253
2023-08-30,bit2me,411979348.696994
2023-08-31,bit2me,254532289.2595215
2023-09-01,bit2me,286882946.0590361
2023-09-02,bit2me,245074029.6686574
2023-09-03,bit2me,60283421.90924312
2023-09-04,bit2me,69358486.40761559
2023-09-05,bit2me,219127276.5291635
2023-09-06,bit2me,254984191.99555063
2023-09-07,bit2me,216141089.18841296
2023-09-08,bit2me,207612805.0434161
2023-09-09,bit2me,162420458.94649503
2023-09-10,bit2me,59917554.451482885
2023-09-11,bit2me,103108309.81345984
2023-09-12,bit2me,284444368.56373847
2023-09-13,bit2me,246218743.64647204
2023-09-14,bit2me,232597012.92310256
2023-09-15,bit2me,239522026.4376186
2023-09-16,bit2me,179048267.564444
2023-09-17,bit2me,53952120.82189964
